['bateria', 'T2', 'T1', 'A2', 'A1', 'RRpm', 'LRpm', 'ax', 'ay', 'az', 'gx', 'gy', 'gz', 'mx', 'my', 'mz']
[-17.1, 80.68359375, 36.5203125]
[-16.921875, 81.580078125, 35.314453125]
[-16.921875, 81.580078125, 35.314453125]
[-16.743750000000002, 81.0421875, 36.5203125]
[-14.606250000000001, 81.75937499999999, 37.8984375]
[-16.565625, 81.221484375, 37.037109375]
[-16.565625, 81.221484375, 37.037109375]
[-16.565625, 81.221484375, 36.348046875]
[-16.565625, 81.221484375, 36.348046875]
[-16.565625, 81.221484375, 36.348046875]
[-16.03125, 79.96640624999999, 37.209375]
[-16.3875, 81.0421875, 36.17578125]
[-16.3875, 81.0421875, 36.17578125]
[-16.3875, 81.0421875, 36.17578125]
[-15.496875000000001, 81.580078125, 37.037109375]
[-15.31875, 81.75937499999999, 33.7640625]
[-15.31875, 81.75937499999999, 33.7640625]
[-15.31875, 81.75937499999999, 33.7640625]
[-15.675, 82.83515625, 33.075]
[-15.675, 82.83515625, 33.075]
[-16.209375, 82.65585937499999, 32.213671875]
[-16.209375, 82.65585937499999, 32.213671875]
[-16.209375, 82.65585937499999, 32.213671875]
[-17.1, 82.11796875, 35.1421875]
[-17.278125, 81.221484375, 36.003515625]
[-16.565625, 81.221484375, 38.415234375000004]
[-16.565625, 81.221484375, 38.415234375000004]
[-17.8125, 82.11796875, 37.209375]
[-15.496875000000001, 81.580078125, 36.348046875]
[-15.496875000000001, 81.580078125, 36.348046875]
[-16.209375, 80.145703125, 35.658984375]
[-16.209375, 82.297265625, 36.692578125000004]
[-16.209375, 82.297265625, 36.692578125000004]
[-18.16875, 81.75937499999999, 37.553906250000004]
[-16.743750000000002, 81.75937499999999, 36.86484375]
[-16.743750000000002, 81.75937499999999, 36.86484375]
[-16.743750000000002, 81.75937499999999, 36.86484375]
[-17.634375000000002, 81.938671875, 35.658984375]
[-17.1, 81.75937499999999, 38.5875]
[-17.1, 81.75937499999999, 38.5875]
[-16.3875, 82.4765625, 35.48671875]
[-14.784375, 83.731640625, 29.457421875]
[-14.784375, 83.731640625, 29.457421875]
[-15.31875, 86.7796875, 27.90703125]
[-17.1, 84.628125, 24.46171875]
[-14.428125, 86.24179687499999, 26.012109375]
[-14.428125, 86.24179687499999, 26.012109375]
[-16.921875, 86.600390625, 24.633984375]
[-18.525000000000002, 84.98671875, 25.83984375]
[-18.525000000000002, 84.98671875, 25.83984375]
[-19.95, 85.34531249999999, 28.251562500000002]
[-19.771875, 84.44882812499999, 30.146484375]
[-20.306250000000002, 84.628125, 29.6296875]
[-20.306250000000002, 84.628125, 29.6296875]
[-19.95, 85.34531249999999, 29.974218750000002]
[-18.525000000000002, 84.628125, 30.31875]
[-18.525000000000002, 84.628125, 30.31875]
[-19.59375, 85.34531249999999, 32.73046875]
[-19.2375, 86.0625, 31.35234375]
[-19.2375, 84.98671875, 31.35234375]
[-19.2375, 84.98671875, 31.35234375]
[-19.059375, 85.524609375, 31.180078125]
[-18.88125, 83.55234374999999, 31.0078125]
[-18.88125, 83.55234374999999, 31.0078125]
[-19.415625000000002, 84.44882812499999, 30.146484375]
[-17.45625, 83.9109375, 33.41953125]
[-18.703125, 83.014453125, 34.969921875000004]
[-18.703125, 83.014453125, 34.969921875000004]
[-17.278125, 84.090234375, 36.692578125000004]
[-16.3875, 83.19375, 36.5203125]
[-16.3875, 83.19375, 36.5203125]
[-17.990625, 82.65585937499999, 34.969921875000004]
[-16.743750000000002, 83.19375, 35.831250000000004]
[-17.8125, 82.83515625, 36.86484375]
[-17.8125, 82.83515625, 36.86484375]
[-17.8125, 82.83515625, 34.79765625]
[-16.921875, 81.221484375, 36.348046875]
[-16.921875, 81.221484375, 36.348046875]
[-18.16875, 84.26953125, 36.86484375]
[-17.634375000000002, 83.014453125, 36.692578125000004]
[-17.634375000000002, 83.014453125, 36.692578125000004]
[-17.634375000000002, 83.014453125, 36.692578125000004]
[-16.921875, 84.807421875, 35.658984375]
[-16.209375, 85.524609375, 35.314453125]
[-16.209375, 85.524609375, 35.314453125]
[-15.496875000000001, 84.44882812499999, 33.591796875]
[-16.565625, 84.44882812499999, 32.902734375]
[-16.209375, 84.807421875, 31.524609375]
[-16.743750000000002, 86.0625, 32.73046875]
[-17.634375000000002, 85.166015625, 36.003515625]
[-17.1, 83.19375, 35.48671875]
[-16.565625, 85.166015625, 33.247265625000004]
[-16.565625, 85.166015625, 33.247265625000004]
[-16.565625, 85.166015625, 33.247265625000004]
[-18.703125, 86.600390625, 27.045703125]
[-18.703125, 86.600390625, 27.045703125]
[-18.346875, 88.393359375, 24.978515625]
[-17.634375000000002, 85.883203125, 25.323046875]
[-17.634375000000002, 85.883203125, 25.323046875]
[-17.634375000000002, 85.883203125, 25.323046875]
[-19.059375, 87.317578125, 22.566796875]
[-18.88125, 90.00703125, 19.9828125]
[-18.88125, 90.00703125, 19.9828125]
[-18.703125, 88.751953125, 19.466015625]
[-18.703125, 89.82773437499999, 17.743359375]
[-19.415625000000002, 89.469140625, 17.054296875000002]
[-19.415625000000002, 89.469140625, 17.054296875000002]
[-19.771875, 91.62070312499999, 14.298046875]
[-19.771875, 91.62070312499999, 14.298046875]
[-19.771875, 91.62070312499999, 14.298046875]
[-18.346875, 91.979296875, 12.919921875]
[-19.2375, 91.44140625, 13.43671875]
[-18.525000000000002, 91.8, 14.4703125]
[-18.88125, 92.87578125, 14.125781250000001]
[-19.59375, 94.31015624999999, 12.403125000000001]
[-19.59375, 94.31015624999999, 12.403125000000001]
[-19.2375, 93.234375, 10.3359375]
[-19.95, 95.02734375, 11.36953125]
[-19.95, 95.02734375, 11.36953125]
[-19.59375, 96.46171875, 13.78125]
[-20.306250000000002, 95.74453125, 14.81484375]
[-20.306250000000002, 95.74453125, 14.81484375]
[-19.59375, 97.17890625, 12.74765625]
[-19.415625000000002, 97.716796875, 11.886328125]
[-20.6625, 99.68906249999999, 12.05859375]
[-20.6625, 99.68906249999999, 12.05859375]
[-19.59375, 99.68906249999999, 13.0921875]
[-20.128125, 98.79257812499999, 13.608984375]
[-20.128125, 98.79257812499999, 13.608984375]
[-19.059375, 100.58554687499999, 12.919921875]
[-19.059375, 100.58554687499999, 12.919921875]
[-18.16875, 102.19921875, 12.403125000000001]
[-18.16875, 102.19921875, 12.403125000000001]
[-19.2375, 102.5578125, 11.36953125]
[-16.743750000000002, 105.06796874999999, 11.7140625]
[-16.743750000000002, 105.06796874999999, 11.7140625]
[-18.525000000000002, 104.709375, 12.403125000000001]
[-16.3875, 105.78515625, 11.7140625]
[-16.3875, 106.86093749999999, 15.50390625]
[-16.3875, 106.86093749999999, 15.50390625]
[-17.634375000000002, 106.323046875, 11.886328125]
[-16.565625, 107.040234375, 11.886328125]
[-16.565625, 107.040234375, 11.886328125]
[-15.496875000000001, 108.116015625, 13.608984375]
[-15.853125, 105.247265625, 24.633984375]
[-15.853125, 105.247265625, 24.633984375]
[-15.853125, 105.247265625, 24.633984375]
[-16.209375, 103.095703125, 34.969921875000004]
[-14.606250000000001, 100.76484375, 33.41953125]
[-14.606250000000001, 100.76484375, 33.41953125]
[-14.9625, 102.19921875, 33.7640625]
[-14.9625, 102.19921875, 33.7640625]
[-14.9625, 102.19921875, 33.7640625]
[-16.03125, 102.5578125, 32.73046875]
[-15.853125, 102.37851562499999, 33.936328125]
[-15.853125, 102.37851562499999, 33.936328125]
[-15.853125, 102.37851562499999, 33.936328125]
[-14.25, 102.5578125, 32.04140625]
[-15.496875000000001, 104.888671875, 29.112890625000002]
[-15.496875000000001, 104.888671875, 29.112890625000002]
[-15.675, 103.27499999999999, 31.696875000000002]
[-15.675, 103.27499999999999, 31.696875000000002]
[-14.784375, 103.812890625, 31.524609375]
[-14.784375, 103.812890625, 31.524609375]
[-14.606250000000001, 103.27499999999999, 32.385937500000004]
[-14.784375, 103.812890625, 28.768359375]
[-14.784375, 103.812890625, 28.768359375]
[-14.784375, 103.454296875, 35.658984375]
[-12.646875, 101.661328125, 36.003515625]
[-13.003125, 100.944140625, 37.726171875]
[-13.003125, 100.944140625, 37.726171875]
[-13.003125, 100.944140625, 37.726171875]
[-13.18125, 101.840625, 37.209375]
[-13.18125, 101.840625, 37.209375]
[-12.46875, 101.1234375, 37.209375]
[-13.89375, 101.48203124999999, 36.17578125]
[-13.89375, 101.48203124999999, 36.17578125]
[-13.89375, 101.48203124999999, 36.17578125]
[-12.825000000000001, 100.04765625, 37.553906250000004]
[-13.89375, 101.1234375, 36.86484375]
[-13.89375, 101.1234375, 36.86484375]
[-14.25, 101.840625, 38.24296875]
[-12.46875, 102.19921875, 36.86484375]
[-14.071875, 100.226953125, 37.381640625]
[-14.071875, 100.226953125, 37.381640625]
[-13.003125, 100.944140625, 37.381640625]
[-12.46875, 101.1234375, 36.17578125]
[-13.5375, 102.5578125, 36.17578125]
[-13.5375, 102.5578125, 36.17578125]
[-12.290625, 101.661328125, 34.969921875000004]
[-11.934375000000001, 102.737109375, 37.381640625]
[-11.934375000000001, 102.737109375, 37.381640625]
[-14.071875, 102.737109375, 35.314453125]
[-11.934375000000001, 103.812890625, 36.003515625]
[-12.1125, 101.840625, 34.108593750000004]
[-12.1125, 101.840625, 34.108593750000004]
[-12.46875, 103.9921875, 33.7640625]
[-12.46875, 103.9921875, 33.7640625]
[-13.003125, 103.095703125, 33.936328125]
[-14.25, 101.48203124999999, 37.553906250000004]
[-14.25, 101.48203124999999, 37.553906250000004]
[-14.25, 101.48203124999999, 37.553906250000004]
[-12.1125, 102.19921875, 33.075]
[-11.934375000000001, 102.37851562499999, 33.936328125]
[-11.934375000000001, 102.37851562499999, 33.936328125]
[-13.003125, 105.96445312499999, 31.869140625]
[-13.003125, 105.96445312499999, 31.869140625]
[-13.359375, 105.605859375, 25.667578125000002]
[-13.359375, 105.605859375, 25.667578125000002]
[-13.18125, 105.4265625, 24.806250000000002]
[-14.25, 105.78515625, 20.671875]
[-14.25, 105.78515625, 20.671875]
[-14.25, 105.78515625, 20.671875]
[-14.606250000000001, 107.93671875, 17.2265625]
[-14.784375, 110.267578125, 13.953515625]
[-14.784375, 110.267578125, 13.953515625]
[-15.31875, 110.80546875, 9.30234375]
[-13.89375, 110.44687499999999, 8.26875]
[-13.89375, 110.44687499999999, 8.26875]
[-13.18125, 113.315625, 8.61328125]
[-11.934375000000001, 114.212109375, 8.441015625]
[-11.934375000000001, 114.212109375, 8.441015625]
[-11.934375000000001, 114.212109375, 8.441015625]
[-11.4, 114.39140625, 10.3359375]
[-9.262500000000001, 115.4671875, 7.23515625]
[-9.262500000000001, 115.4671875, 7.23515625]
[-7.659375, 117.439453125, 8.096484375000001]
[-6.05625, 115.4671875, 10.3359375]
[-6.05625, 115.4671875, 10.3359375]
[-5.165625, 118.873828125, 6.718359375]
[-3.384375, 118.156640625, 8.096484375000001]
[-1.246875, 121.383984375, 6.718359375]
[-1.246875, 121.383984375, 6.718359375]
[0.0, 121.20468749999999, 6.2015625000000005]
[2.85, 122.28046875, 3.4453125]
[4.809375, 120.666796875, 11.197265625]
[6.76875, 119.7703125, 3.78984375]
[9.440625, 119.949609375, 2.583984375]
[9.440625, 119.949609375, 2.583984375]
[9.975, 119.7703125, 6.2015625000000005]
[12.290625, 118.51523437499999, 6.718359375]
[12.290625, 118.51523437499999, 6.718359375]
[14.428125, 114.92929687499999, 6.373828125]
[16.03125, 111.88125, 6.54609375]
[16.03125, 111.88125, 6.54609375]
[16.03125, 111.88125, 6.54609375]
[20.306250000000002, 103.63359375, 24.46171875]
[21.01875, 97.5375, 34.108593750000004]
[21.01875, 97.5375, 34.108593750000004]
[20.128125, 96.99960937499999, 37.037109375]
[20.484375, 97.716796875, 39.104296875]
[20.840625, 95.565234375, 39.104296875]
[20.840625, 95.565234375, 39.104296875]
[21.375, 94.66875, 39.276562500000004]
[21.375, 94.66875, 39.276562500000004]
[21.375, 94.66875, 39.276562500000004]
[22.621875, 95.565234375, 39.104296875]
[22.8, 96.8203125, 39.965625]
[22.8, 96.8203125, 39.965625]
[21.73125, 97.17890625, 38.24296875]
[22.087500000000002, 96.46171875, 40.31015625]
[22.087500000000002, 96.46171875, 40.31015625]
[22.8, 96.10312499999999, 39.965625]
[22.8, 96.10312499999999, 39.965625]
[22.8, 96.10312499999999, 39.965625]
[22.265625, 97.358203125, 39.448828125]
[19.95, 97.17890625, 40.31015625]
[21.01875, 97.5375, 39.965625]
[21.01875, 97.5375, 39.965625]
[22.8, 96.46171875, 38.93203125]
[21.73125, 97.17890625, 40.31015625]
[21.73125, 97.17890625, 40.31015625]
[22.8, 96.10312499999999, 38.5875]
[22.8, 96.10312499999999, 38.5875]
[22.087500000000002, 97.17890625, 39.276562500000004]
[22.087500000000002, 97.17890625, 39.276562500000004]
[23.334375, 95.565234375, 37.726171875]
[21.375, 94.66875, 38.24296875]
[21.375, 94.66875, 38.24296875]
[21.375, 94.66875, 38.24296875]
[19.59375, 96.46171875, 37.8984375]
[21.73125, 96.10312499999999, 37.8984375]
[21.73125, 96.10312499999999, 37.8984375]
[23.15625, 97.5375, 39.276562500000004]
[22.621875, 96.641015625, 39.104296875]
[22.621875, 96.641015625, 39.104296875]
[22.265625, 95.565234375, 38.759765625]
[20.840625, 97.716796875, 38.070703125]
[20.840625, 97.716796875, 38.070703125]
[22.621875, 96.641015625, 38.759765625]
[23.5125, 96.8203125, 38.93203125]
[23.5125, 96.8203125, 38.93203125]
[20.840625, 95.923828125, 39.448828125]
[22.44375, 97.17890625, 36.86484375]
[22.44375, 97.17890625, 36.86484375]
[23.5125, 96.10312499999999, 38.93203125]
[23.5125, 96.10312499999999, 38.93203125]
[23.5125, 96.10312499999999, 38.93203125]
[22.8, 96.8203125, 37.553906250000004]
[20.306250000000002, 96.46171875, 38.24296875]
[20.6625, 95.02734375, 37.553906250000004]
[20.6625, 95.02734375, 37.553906250000004]
[21.01875, 97.5375, 38.93203125]
[21.553125, 96.641015625, 37.381640625]
[19.95, 95.02734375, 38.5875]
[19.95, 95.02734375, 38.5875]
[21.01875, 98.2546875, 37.553906250000004]
[21.375, 96.8203125, 37.553906250000004]
[21.375, 96.8203125, 37.553906250000004]
[22.087500000000002, 96.46171875, 38.93203125]
[22.087500000000002, 97.89609374999999, 38.24296875]
[22.087500000000002, 97.89609374999999, 38.24296875]
[23.15625, 97.5375, 37.8984375]
[22.087500000000002, 96.10312499999999, 37.8984375]
[22.087500000000002, 96.10312499999999, 37.8984375]
[22.087500000000002, 96.10312499999999, 37.8984375]
[20.840625, 96.641015625, 39.448828125]
[21.01875, 96.10312499999999, 37.8984375]
[21.01875, 96.10312499999999, 37.8984375]
[21.196875000000002, 96.641015625, 38.415234375000004]
[22.087500000000002, 97.17890625, 36.86484375]
[22.265625, 96.282421875, 39.793359375]
[22.265625, 96.282421875, 39.793359375]
[22.265625, 96.282421875, 39.793359375]
[21.73125, 95.74453125, 36.86484375]
[21.73125, 95.74453125, 36.86484375]
[21.01875, 96.10312499999999, 37.553906250000004]
[22.265625, 96.641015625, 37.381640625]
[23.15625, 96.46171875, 38.5875]
[23.15625, 96.46171875, 38.5875]
[21.909375, 96.282421875, 40.137890625000004]
[22.087500000000002, 98.2546875, 39.62109375]
[22.087500000000002, 98.2546875, 39.62109375]
[22.087500000000002, 98.2546875, 39.62109375]
[24.759375000000002, 98.075390625, 34.280859375]
[24.759375000000002, 98.075390625, 34.280859375]
[23.15625, 100.04765625, 31.0078125]
[24.225, 101.48203124999999, 26.8734375]
[24.046875, 101.661328125, 30.146484375]
[24.046875, 101.661328125, 30.146484375]
[23.15625, 100.40625, 33.7640625]
[22.265625, 97.358203125, 37.726171875]
[22.265625, 97.358203125, 37.726171875]
[21.375, 97.17890625, 39.276562500000004]
[21.909375, 95.923828125, 39.448828125]
[21.909375, 95.923828125, 39.448828125]
[21.196875000000002, 96.282421875, 39.448828125]
[20.484375, 95.20664062499999, 37.726171875]
[22.621875, 95.565234375, 40.137890625000004]
[22.621875, 95.565234375, 40.137890625000004]
[21.196875000000002, 98.075390625, 40.826953125]
[21.196875000000002, 98.075390625, 40.826953125]
[21.196875000000002, 98.075390625, 40.826953125]
[21.73125, 97.17890625, 37.553906250000004]
[21.375, 96.46171875, 39.276562500000004]
[21.73125, 97.17890625, 37.8984375]
[21.73125, 97.17890625, 37.8984375]
[21.196875000000002, 96.99960937499999, 39.104296875]
[22.44375, 96.8203125, 38.5875]
[22.265625, 95.565234375, 38.415234375000004]
[22.265625, 95.565234375, 38.415234375000004]
[21.553125, 96.99960937499999, 38.415234375000004]
[19.95, 96.46171875, 37.8984375]
[19.95, 96.46171875, 37.8984375]
[19.95, 95.74453125, 39.276562500000004]
[21.909375, 97.358203125, 38.759765625]
[19.771875, 97.716796875, 40.137890625000004]
[19.771875, 97.716796875, 40.137890625000004]
[22.44375, 96.10312499999999, 37.209375]
[21.553125, 96.641015625, 38.070703125]
[21.553125, 96.641015625, 38.070703125]
[22.44375, 97.17890625, 38.93203125]
[20.306250000000002, 97.17890625, 38.24296875]
[20.306250000000002, 97.17890625, 38.24296875]
[22.087500000000002, 97.17890625, 39.276562500000004]
[22.087500000000002, 97.17890625, 39.276562500000004]
[21.375, 97.5375, 38.93203125]
[21.375, 97.5375, 38.93203125]
[20.484375, 96.99960937499999, 38.759765625]
[20.484375, 97.716796875, 38.070703125]
[21.196875000000002, 96.641015625, 38.070703125]
[20.840625, 98.433984375, 38.070703125]
[21.01875, 97.17890625, 38.93203125]
[21.01875, 97.17890625, 38.93203125]
[21.01875, 97.17890625, 38.93203125]
[21.375, 96.8203125, 39.276562500000004]
[21.375, 96.8203125, 39.276562500000004]
[21.375, 97.5375, 38.93203125]
[20.306250000000002, 97.17890625, 37.553906250000004]
[21.196875000000002, 97.716796875, 38.759765625]
[21.196875000000002, 97.716796875, 38.759765625]
[24.046875, 97.716796875, 38.070703125]
[21.01875, 95.74453125, 39.276562500000004]
[21.01875, 95.74453125, 39.276562500000004]
[21.01875, 97.5375, 38.93203125]
[23.5125, 95.74453125, 38.5875]
[23.5125, 95.74453125, 38.5875]
[23.334375, 98.075390625, 38.415234375000004]
[23.334375, 98.075390625, 38.415234375000004]
[21.73125, 97.17890625, 36.86484375]
[21.73125, 97.17890625, 36.86484375]
[22.44375, 95.74453125, 38.93203125]
[22.265625, 96.282421875, 38.070703125]
[22.265625, 96.282421875, 38.070703125]
[21.73125, 96.8203125, 38.5875]
[21.553125, 97.358203125, 38.759765625]
[21.909375, 95.20664062499999, 39.104296875]
[21.909375, 95.20664062499999, 39.104296875]
[21.909375, 95.20664062499999, 39.104296875]
[21.375, 96.10312499999999, 38.93203125]
[20.484375, 97.716796875, 39.448828125]
[20.484375, 97.716796875, 39.448828125]
[20.484375, 97.716796875, 39.448828125]
[21.196875000000002, 98.075390625, 38.070703125]
[21.196875000000002, 98.075390625, 38.070703125]
[20.128125, 94.848046875, 40.137890625000004]
[21.553125, 97.358203125, 39.448828125]
[21.01875, 96.46171875, 39.276562500000004]
[21.01875, 96.46171875, 39.276562500000004]
[21.553125, 95.565234375, 39.448828125]
[21.01875, 97.17890625, 38.24296875]
[21.01875, 97.17890625, 38.24296875]
[21.01875, 97.17890625, 38.24296875]
[20.484375, 95.20664062499999, 39.104296875]
[20.484375, 95.20664062499999, 39.104296875]
[22.265625, 95.565234375, 38.415234375000004]
[22.265625, 96.641015625, 39.448828125]
[22.265625, 95.20664062499999, 39.104296875]
[22.265625, 95.20664062499999, 39.104296875]
[22.8, 96.10312499999999, 39.276562500000004]
[21.73125, 97.17890625, 36.86484375]
[21.73125, 97.17890625, 36.86484375]
[22.621875, 97.358203125, 34.969921875000004]
[21.553125, 97.358203125, 37.726171875]
[22.087500000000002, 98.61328125, 37.553906250000004]
[22.087500000000002, 98.61328125, 37.553906250000004]
[23.5125, 97.5375, 37.209375]
[23.5125, 97.5375, 37.209375]
[22.978125000000002, 99.868359375, 38.415234375000004]
[22.621875, 96.99960937499999, 35.658984375]
[21.909375, 97.716796875, 37.381640625]
[22.087500000000002, 97.17890625, 36.5203125]
[23.15625, 98.2546875, 36.17578125]
[23.15625, 98.2546875, 36.17578125]
[22.265625, 98.075390625, 36.003515625]
[23.5125, 98.971875, 37.553906250000004]
[22.8, 97.5375, 35.48671875]
[22.8, 97.5375, 35.48671875]
[22.8, 97.17890625, 35.48671875]
[22.087500000000002, 99.33046875, 36.5203125]
[22.087500000000002, 99.33046875, 36.5203125]
[22.087500000000002, 99.33046875, 36.5203125]
[22.621875, 96.99960937499999, 37.726171875]
[21.553125, 97.358203125, 39.448828125]
[21.553125, 97.358203125, 39.448828125]
[21.553125, 97.358203125, 39.448828125]
[21.553125, 95.20664062499999, 39.448828125]
[21.73125, 97.89609374999999, 39.62109375]
[21.73125, 97.89609374999999, 39.62109375]
[21.73125, 97.89609374999999, 39.62109375]
[21.196875000000002, 96.641015625, 39.104296875]
[21.196875000000002, 96.641015625, 39.104296875]
[20.840625, 96.641015625, 38.415234375000004]
[20.840625, 96.641015625, 38.415234375000004]
[20.840625, 96.641015625, 38.415234375000004]
[22.087500000000002, 96.46171875, 40.31015625]
[21.196875000000002, 96.99960937499999, 39.448828125]
[21.196875000000002, 96.99960937499999, 39.448828125]
[21.196875000000002, 96.99960937499999, 39.448828125]
[22.44375, 97.17890625, 33.7640625]
[22.44375, 97.17890625, 33.7640625]
[23.5125, 98.61328125, 31.696875000000002]
[23.5125, 101.840625, 31.696875000000002]
[22.44375, 101.1234375, 31.35234375]
[23.15625, 98.971875, 31.696875000000002]
[22.265625, 100.944140625, 32.213671875]
[22.265625, 100.944140625, 32.213671875]
[23.15625, 98.971875, 33.7640625]
[21.01875, 97.5375, 39.276562500000004]
[21.01875, 97.89609374999999, 38.24296875]
[21.909375, 96.641015625, 39.104296875]
[21.909375, 96.641015625, 39.104296875]
[21.909375, 96.641015625, 39.104296875]
[21.73125, 96.46171875, 38.24296875]
[22.087500000000002, 97.17890625, 38.93203125]
[22.087500000000002, 97.17890625, 38.93203125]
[21.909375, 97.358203125, 39.448828125]
[22.8, 96.10312499999999, 39.965625]
[22.8, 96.10312499999999, 39.965625]
[21.909375, 97.716796875, 39.793359375]
[20.306250000000002, 97.89609374999999, 39.965625]
[20.128125, 96.641015625, 39.104296875]
[20.128125, 96.641015625, 39.104296875]
[21.01875, 97.5375, 39.965625]
[21.553125, 96.99960937499999, 40.482421875]
[21.553125, 96.99960937499999, 40.482421875]
[21.553125, 96.99960937499999, 40.482421875]
[20.6625, 95.74453125, 38.5875]
[21.553125, 97.716796875, 39.104296875]
[21.553125, 97.716796875, 39.104296875]
[21.553125, 97.716796875, 39.104296875]
[21.909375, 98.433984375, 40.137890625000004]
[21.909375, 98.433984375, 40.137890625000004]
[22.44375, 95.3859375, 39.62109375]
[20.840625, 95.565234375, 39.448828125]
[20.840625, 95.565234375, 39.448828125]
[20.840625, 95.565234375, 39.448828125]
[20.484375, 97.716796875, 39.793359375]
[22.087500000000002, 96.10312499999999, 39.62109375]
[22.087500000000002, 96.10312499999999, 39.62109375]
[22.8, 96.46171875, 39.62109375]
[21.909375, 98.075390625, 39.793359375]
[21.909375, 98.075390625, 39.793359375]
[21.73125, 95.3859375, 38.93203125]
[20.128125, 97.716796875, 39.104296875]
[19.771875, 96.282421875, 39.104296875]
[19.771875, 96.282421875, 39.104296875]
[21.73125, 98.2546875, 39.62109375]
[21.73125, 98.61328125, 38.24296875]
[19.771875, 95.923828125, 36.348046875]
[19.771875, 95.923828125, 36.348046875]
[19.771875, 95.923828125, 36.348046875]
[21.375, 98.61328125, 33.7640625]
[21.375, 98.61328125, 33.7640625]
[20.6625, 97.17890625, 32.385937500000004]
[19.415625000000002, 99.868359375, 31.180078125]
[18.88125, 99.68906249999999, 26.528906250000002]
[18.88125, 99.68906249999999, 26.528906250000002]
[18.16875, 100.40625, 24.46171875]
[18.703125, 99.868359375, 23.255859375]
[18.703125, 99.868359375, 23.255859375]
[18.16875, 101.840625, 21.360937500000002]
[19.59375, 100.40625, 22.05]
[19.59375, 100.40625, 22.05]
[18.346875, 100.944140625, 21.877734375]
[18.346875, 100.944140625, 21.877734375]
[18.703125, 102.019921875, 18.432421875]
[19.059375, 102.737109375, 15.676171875]
[19.059375, 102.737109375, 15.676171875]
[19.059375, 102.737109375, 15.676171875]
[18.88125, 103.27499999999999, 11.7140625]
[19.59375, 101.48203124999999, 16.192968750000002]
[18.703125, 99.868359375, 18.087890625]
[21.01875, 100.40625, 18.26015625]
[21.01875, 100.40625, 18.26015625]
[20.6625, 100.40625, 15.848437500000001]
[20.6625, 101.48203124999999, 16.88203125]
[20.6625, 101.48203124999999, 16.88203125]
[21.909375, 96.282421875, 20.155078125]
[22.087500000000002, 97.5375, 16.192968750000002]
[21.553125, 95.923828125, 14.298046875]
[21.196875000000002, 93.41367187499999, 13.608984375]
[21.196875000000002, 93.41367187499999, 13.608984375]
[20.840625, 91.62070312499999, 13.953515625]
[22.265625, 92.696484375, 12.919921875]
[22.087500000000002, 91.8, 15.159375]
[20.6625, 90.365625, 14.81484375]
[20.6625, 90.365625, 14.81484375]
[19.59375, 83.19375, 25.15078125]
[19.059375, 77.994140625, 35.314453125]
[19.059375, 77.994140625, 35.314453125]
[22.265625, 80.86289062499999, 38.759765625]
[22.087500000000002, 80.68359375, 39.276562500000004]
[19.771875, 78.711328125, 37.381640625]
[21.196875000000002, 77.635546875, 38.415234375000004]
[22.621875, 79.06992187499999, 38.070703125]
[22.621875, 79.06992187499999, 38.070703125]
[20.6625, 77.09765625, 38.93203125]
[19.95, 79.24921875, 38.24296875]
[19.95, 79.24921875, 38.24296875]
[19.95, 79.24921875, 38.24296875]
[20.306250000000002, 80.325, 38.93203125]
[20.484375, 80.145703125, 39.793359375]
[20.484375, 80.145703125, 39.793359375]
[21.01875, 78.17343749999999, 39.62109375]
[21.01875, 78.17343749999999, 39.62109375]
[21.01875, 78.17343749999999, 39.62109375]
[20.306250000000002, 79.24921875, 38.93203125]
[20.128125, 78.352734375, 37.726171875]
[19.771875, 79.428515625, 38.759765625]
[19.771875, 79.428515625, 38.759765625]
[20.6625, 78.53203125, 40.999218750000004]
[20.6625, 77.45625, 38.24296875]
[20.6625, 77.45625, 38.24296875]
[19.95, 78.890625, 39.276562500000004]
[19.95, 78.890625, 39.276562500000004]
[20.6625, 78.53203125, 38.24296875]
[21.909375, 79.428515625, 38.759765625]
[20.484375, 79.428515625, 38.415234375000004]
[20.6625, 78.17343749999999, 39.276562500000004]
[19.95, 79.24921875, 37.8984375]
[21.196875000000002, 78.711328125, 38.415234375000004]
[21.196875000000002, 78.711328125, 38.415234375000004]
[21.73125, 78.53203125, 39.276562500000004]
[21.909375, 79.428515625, 36.348046875]
[21.909375, 79.428515625, 36.348046875]
[20.484375, 79.428515625, 39.793359375]
[20.484375, 79.428515625, 39.793359375]
[20.484375, 78.352734375, 37.726171875]
[20.484375, 79.428515625, 38.759765625]
[20.484375, 79.428515625, 38.759765625]
[21.196875000000002, 77.635546875, 38.759765625]
[21.196875000000002, 79.787109375, 37.381640625]
[19.59375, 77.81484375, 40.31015625]
[19.59375, 77.81484375, 40.31015625]
[18.88125, 81.0421875, 38.5875]
[21.196875000000002, 79.428515625, 38.070703125]
[21.196875000000002, 79.428515625, 38.070703125]
[20.128125, 79.428515625, 38.759765625]
[19.771875, 77.994140625, 38.759765625]
[19.771875, 77.994140625, 38.759765625]
[19.771875, 77.994140625, 38.759765625]
[21.553125, 77.994140625, 38.415234375000004]
[21.553125, 78.352734375, 39.104296875]
[21.553125, 78.352734375, 39.104296875]
[20.840625, 79.06992187499999, 39.104296875]
[21.196875000000002, 78.352734375, 38.415234375000004]
[22.087500000000002, 78.53203125, 39.276562500000004]
